,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
44690,1,0.0015160240000113845,24003.0,49721.0,50,1000,50
44691,2,0.0015472329996555345,24003.0,49722.0,50,1000,50
44692,3,0.0015667889992982964,24003.0,49723.0,50,1000,50
44693,4,0.0015963949999786564,24003.0,49724.0,50,1000,50
44694,5,0.0016143289994943189,24003.0,49725.0,50,1000,50
44695,6,0.0016421909995187889,24003.0,49726.0,50,1000,50
44696,7,0.0016704339996067574,24165.0,49728.0,50,1000,50
44697,8,0.0017008009999699425,24165.0,49729.0,50,1000,50
44698,9,0.0017205579997607856,24188.0,49731.0,50,1000,50
44699,10,0.0017389019994880073,24188.0,49732.0,50,1000,50
44700,11,0.0017557239998495788,24350.0,49734.0,50,1000,50
44701,12,0.0017730659992594155,24391.0,49736.0,50,1000,50
44702,13,0.0017916109991347184,24391.0,49737.0,50,1000,50
44703,14,0.0018192829993495252,24391.0,49738.0,50,1000,50
44704,15,0.001839099999415339,24391.0,49739.0,50,1000,50
44705,16,0.0018586469996080268,24532.0,49741.0,50,1000,50
44706,17,0.0018885729996327427,24730.0,49743.0,50,1000,50
44707,18,0.0019170369996572845,24730.0,49744.0,50,1000,50
44708,19,0.0019466319999992265,24730.0,49745.0,50,1000,50
44709,20,0.001966068999536219,24890.0,49747.0,50,1000,50
44710,21,0.0019952729999204166,24890.0,49748.0,50,1000,50
44711,22,0.002023585999268107,25054.0,49750.0,50,1000,50
44712,23,0.0020447059996513417,25054.0,49751.0,50,1000,50
44713,24,0.002064442999653693,25054.0,49752.0,50,1000,50
44714,25,0.002093036999212927,25131.0,49754.0,50,1000,50
44715,26,0.0021151479995751288,25131.0,49755.0,50,1000,50
44716,27,0.0021389929997894797,25131.0,49756.0,50,1000,50
44717,28,0.0021689689992854255,25168.0,49758.0,50,1000,50
44718,29,0.0021907299997110385,25168.0,49759.0,50,1000,50
44719,30,0.002212670999142574,25168.0,49760.0,50,1000,50
44720,31,0.0022381189992302097,25168.0,49761.0,50,1000,50
44721,32,0.0022680249994664337,25168.0,49762.0,50,1000,50
44722,33,0.002299072999448981,25168.0,49763.0,50,1000,50
44723,34,0.0023336579997703666,25168.0,49764.0,50,1000,50
44724,35,0.002371859999584558,25168.0,49765.0,50,1000,50
44725,36,0.0023950129998411285,25221.0,49767.0,50,1000,50
44726,37,0.0024241279998022947,25290.0,49769.0,50,1000,50
44727,38,0.002445608000016364,25298.0,49771.0,50,1000,50
44728,39,0.0024678399995536893,25298.0,49772.0,50,1000,50
44729,40,0.002495240999451198,25298.0,49773.0,50,1000,50
44730,41,0.0025158799999189796,25328.0,49775.0,50,1000,50
44731,42,0.0025361680000060005,25328.0,49776.0,50,1000,50
44732,43,0.0025645409996286617,25527.0,49778.0,50,1000,50
44733,44,0.0025945069992303615,25638.0,49780.0,50,1000,50
44734,45,0.0026324889995521517,25703.0,49782.0,50,1000,50
44735,46,0.0026674839991756016,25834.0,49784.0,50,1000,50
44736,47,0.0026965189999828,25834.0,49785.0,50,1000,50
44737,48,0.0027225079993513646,25834.0,49786.0,50,1000,50
44738,49,0.002755889999207284,25876.0,49788.0,50,1000,50
44739,50,0.0027813279994006734,25876.0,49789.0,50,1000,50
44740,51,0.0028079479998268653,25876.0,49790.0,50,1000,50
44741,52,0.0028342069999780506,26053.0,49792.0,50,1000,50
44742,53,0.0028692229998341645,26053.0,49793.0,50,1000,50
44743,54,0.002896684000006644,26184.0,49795.0,50,1000,50
44744,55,0.002936057999249897,26229.0,49797.0,50,1000,50
44745,56,0.002975611999318062,26229.0,49798.0,50,1000,50
44746,57,0.0030047769996599527,26325.0,49800.0,50,1000,50
44747,58,0.0030327899994517793,26325.0,49801.0,50,1000,50
44748,59,0.003070329999900423,26325.0,49802.0,50,1000,50
44749,60,0.003105325999968045,26467.0,49804.0,50,1000,50
44750,61,0.0031323059993155766,26490.0,49806.0,50,1000,50
44751,62,0.0031591869992553256,26490.0,49807.0,50,1000,50
44752,63,0.0031964669997250894,26543.0,49809.0,50,1000,50
44753,64,0.003235349999158643,26593.0,49811.0,50,1000,50
44754,65,0.0032676699993317015,26593.0,49812.0,50,1000,50
44755,66,0.003297385999758262,26744.0,49814.0,50,1000,50
44756,67,0.0033263999994233018,26744.0,49815.0,50,1000,50
44757,68,0.0033584209995751735,26790.0,49817.0,50,1000,50
44758,69,0.0033967219997066422,26790.0,49818.0,50,1000,50
44759,70,0.003436356999372947,26891.0,49820.0,50,1000,50
44760,71,0.0034744779995889985,26891.0,49821.0,50,1000,50
44761,72,0.0035114679994876496,26957.0,49823.0,50,1000,50
44762,73,0.0035405720000198926,26957.0,49824.0,50,1000,50
44763,74,0.0035803869996016147,26957.0,49825.0,50,1000,50
44764,75,0.0036201919992890907,27061.0,49827.0,50,1000,50
44765,76,0.003656348999356851,27136.0,49829.0,50,1000,50
44766,77,0.0036868369998046546,27136.0,49830.0,50,1000,50
44767,78,0.0037179549999564188,27277.0,49832.0,50,1000,50
44768,79,0.003748902999177517,27359.0,49834.0,50,1000,50
44769,80,0.0037799509991600644,27501.0,49836.0,50,1000,50
44770,81,0.003812762999586994,27501.0,49837.0,50,1000,50
44771,82,0.00385528299921134,27596.0,49839.0,50,1000,50
44772,83,0.0038961989994277246,27768.0,49841.0,50,1000,50
44773,84,0.00392840999938926,27801.0,49843.0,50,1000,50
44774,85,0.003969035999944026,27801.0,49844.0,50,1000,50
44775,86,0.004001407000032486,27801.0,49845.0,50,1000,50
44776,87,0.004035680999550095,27995.0,49847.0,50,1000,50
44777,88,0.0040786919998936355,28138.0,49849.0,50,1000,50
44778,89,0.0041134469993266976,28138.0,49850.0,50,1000,50
44779,90,0.004147229999944102,28138.0,49851.0,50,1000,50
44780,91,0.004189969999970344,28212.0,49853.0,50,1000,50
44781,92,0.004229033999763487,28242.0,49855.0,50,1000,50
44782,93,0.004275550999409461,28242.0,49856.0,50,1000,50
44783,94,0.0043184819996895385,28366.0,49858.0,50,1000,50
44784,95,0.004351963999397412,28366.0,49859.0,50,1000,50
44785,96,0.004387360999317025,28397.0,49861.0,50,1000,50
44786,97,0.004424099999596365,28397.0,49862.0,50,1000,50
44787,98,0.004460898999241181,28397.0,49863.0,50,1000,50
44788,99,0.004503928999838536,28590.0,49865.0,50,1000,50
44789,100,0.004540407999229501,28590.0,49866.0,50,1000,50
44790,101,0.0045757639991279575,28590.0,49867.0,50,1000,50
44791,102,0.004613855999195948,28590.0,49868.0,50,1000,50
44792,103,0.0046517769997080904,28590.0,49869.0,50,1000,50
44793,104,0.004697372000009636,28590.0,49870.0,50,1000,50
44794,105,0.004741805999401549,28590.0,49871.0,50,1000,50
44795,106,0.004777872999511601,28590.0,49872.0,50,1000,50
44796,107,0.004823698999643966,28741.0,49874.0,50,1000,50
44797,108,0.0048626219995639985,28818.0,49876.0,50,1000,50
44798,109,0.00491172399961215,28818.0,49877.0,50,1000,50
44799,110,0.004950656999426428,28818.0,49878.0,50,1000,50
44800,111,0.004998386999432114,28977.0,49880.0,50,1000,50
44801,112,0.005037519999859796,29071.0,49882.0,50,1000,50
44802,113,0.005076713999187632,29071.0,49883.0,50,1000,50
44803,114,0.005115976999150007,29207.0,49885.0,50,1000,50
44804,115,0.005154178999873693,29207.0,49886.0,50,1000,50
44805,116,0.005203691999668081,29271.0,49888.0,50,1000,50
44806,117,0.005253995999737526,29286.0,49890.0,50,1000,50
44807,118,0.005301655999573995,29286.0,49891.0,50,1000,50
44808,119,0.0053492249999180785,29460.0,49893.0,50,1000,50
44809,120,0.005391253999732726,29460.0,49894.0,50,1000,50
44810,121,0.005434153999885893,29460.0,49895.0,50,1000,50
44811,122,0.005475371999636991,29460.0,49896.0,50,1000,50
44812,123,0.005524473999685142,29512.0,49898.0,50,1000,50
44813,124,0.005572633999690879,29512.0,49899.0,50,1000,50
44814,125,0.005615443999886338,29512.0,49900.0,50,1000,50
44815,126,0.00565826499951072,29512.0,49901.0,50,1000,50
44816,127,0.005701625999790849,29512.0,49902.0,50,1000,50
44817,128,0.005752841999310476,29512.0,49903.0,50,1000,50
44818,129,0.00580352699944342,29512.0,49904.0,50,1000,50
44819,130,0.005854572999851371,29512.0,49905.0,50,1000,50
44820,131,0.005904396000005363,29554.0,49907.0,50,1000,50
44821,132,0.005955321999863372,29554.0,49908.0,50,1000,50
44822,133,0.006005004999678931,29554.0,49909.0,50,1000,50
44823,134,0.006049127999176562,29684.0,49911.0,50,1000,50
44824,135,0.006101766000028874,29684.0,49912.0,50,1000,50
44825,136,0.006145057999674464,29846.0,49914.0,50,1000,50
44826,137,0.006189029999404738,29846.0,49915.0,50,1000,50
44827,138,0.006229725999219227,29846.0,49916.0,50,1000,50
44828,139,0.00628541099922586,29846.0,49917.0,50,1000,50
44829,140,0.0063331399996968685,29846.0,49918.0,50,1000,50
44830,141,0.006389886999386363,29846.0,49919.0,50,1000,50
44831,142,0.006436423999730323,29920.0,49921.0,50,1000,50
44832,143,0.006491306999123481,29920.0,49922.0,50,1000,50
44833,144,0.006538795999404101,29920.0,49923.0,50,1000,50
44834,145,0.006593889999749081,30048.0,49925.0,50,1000,50
44835,146,0.006641678999585565,30048.0,49926.0,50,1000,50
44836,147,0.0066880559998026,30048.0,49927.0,50,1000,50
44837,148,0.006742778999978327,30214.0,49929.0,50,1000,50
44838,149,0.006793945000026724,30380.0,49931.0,50,1000,50
44839,150,0.0068440989998634905,30380.0,49932.0,50,1000,50
44840,151,0.006902808999257104,30380.0,49933.0,50,1000,50
44841,152,0.006953473999601556,30473.0,49935.0,50,1000,50
44842,153,0.007001974999184313,30639.0,49937.0,50,1000,50
44843,154,0.007051236999359389,30639.0,49938.0,50,1000,50
44844,155,0.007106000000021595,30768.0,49940.0,50,1000,50
44845,156,0.007161042999541678,30866.0,49942.0,50,1000,50
44846,157,0.007207209999251063,30866.0,49943.0,50,1000,50
44847,158,0.007255259999510599,30974.0,49945.0,50,1000,50
44848,159,0.007314851999581151,31155.0,49947.0,50,1000,50
44849,160,0.007364604999565927,31155.0,49948.0,50,1000,50
44850,161,0.007421301999784191,31155.0,49949.0,50,1000,50
44851,162,0.007469701999980316,31271.0,49951.0,50,1000,50
44852,163,0.007525035999606189,31332.0,49953.0,50,1000,50
44853,164,0.007582874999570777,31419.0,49955.0,50,1000,50
44854,165,0.007651132999853871,31419.0,49956.0,50,1000,50
44855,166,0.007713659999353695,31419.0,49957.0,50,1000,50
44856,167,0.007763252999211545,31419.0,49958.0,50,1000,50
44857,168,0.00781355699928099,31565.0,49960.0,50,1000,50
44858,169,0.007862959999329178,31606.0,49962.0,50,1000,50
44859,170,0.007912652999948477,31606.0,49963.0,50,1000,50
44860,171,0.007961875999171752,31606.0,49964.0,50,1000,50
44861,172,0.008010826999452547,31647.0,49966.0,50,1000,50
44862,173,0.008062123999479809,31647.0,49967.0,50,1000,50
44863,174,0.008123548999719787,31647.0,49968.0,50,1000,50
44864,175,0.008177790999980061,31647.0,49969.0,50,1000,50
44865,176,0.00823006899918255,31647.0,49970.0,50,1000,50
44866,177,0.008283548999315826,31774.0,49972.0,50,1000,50
44867,178,0.008334534999448806,31896.0,49974.0,50,1000,50
44868,179,0.008388034999370575,32008.0,49976.0,50,1000,50
44869,180,0.008451683999737725,32008.0,49977.0,50,1000,50
44870,181,0.008504863999405643,32008.0,49978.0,50,1000,50
44871,182,0.008559666999644833,32008.0,49979.0,50,1000,50
44872,183,0.008612144999460725,32008.0,49980.0,50,1000,50
44873,184,0.008672337999996671,32008.0,49981.0,50,1000,50
44874,185,0.008726239999305108,32008.0,49982.0,50,1000,50
44875,186,0.008778607999374799,32118.0,49984.0,50,1000,50
44876,187,0.008831666999867593,32227.0,49986.0,50,1000,50
44877,188,0.008883764999154664,32227.0,49987.0,50,1000,50
44878,189,0.008939018999626569,32259.0,49989.0,50,1000,50
44879,190,0.008997227999316237,32423.0,49991.0,50,1000,50
44880,191,0.009051839999301592,32423.0,49992.0,50,1000,50
44881,192,0.009105159999307944,32571.0,49994.0,50,1000,50
44882,193,0.009158179999758431,32762.0,49996.0,50,1000,50
44883,194,0.009210057000018423,32762.0,49997.0,50,1000,50
44884,195,0.00926774499930616,32955.0,49999.0,50,1000,50
44885,196,0.00932194699998945,32955.0,50000.0,50,1000,50
44886,197,0.009376809999594116,32955.0,50001.0,50,1000,50
44887,198,0.009433926999918185,32955.0,50002.0,50,1000,50
44888,199,0.00948968199918454,32955.0,50003.0,50,1000,50
44889,200,0.009547579999889422,32955.0,50004.0,50,1000,50
44890,201,0.009607361999769637,32980.0,50006.0,50,1000,50
44891,202,0.00966911799969239,33102.0,50008.0,50,1000,50
44892,203,0.009728208999149501,33102.0,50009.0,50,1000,50
44893,204,0.009787710999262345,33149.0,50011.0,50,1000,50
44894,205,0.009846210999967298,33149.0,50012.0,50,1000,50
44895,206,0.009904499999720429,33154.0,50014.0,50,1000,50
44896,207,0.009962758999790822,33154.0,50015.0,50,1000,50
44897,208,0.010021559999586316,33154.0,50016.0,50,1000,50
44898,209,0.010080339999149146,33154.0,50017.0,50,1000,50
44899,210,0.010137897999811685,33331.0,50019.0,50,1000,50
44900,211,0.01019547599935322,33331.0,50020.0,50,1000,50
44901,212,0.010254576999614073,33403.0,50022.0,50,1000,50
44902,213,0.010322152999833634,33574.0,50024.0,50,1000,50
44903,214,0.010381814999163907,33574.0,50025.0,50,1000,50
44904,215,0.010439543999382295,33574.0,50026.0,50,1000,50
44905,216,0.010497451999981422,33655.0,50028.0,50,1000,50
44906,217,0.010558285999650252,33655.0,50029.0,50,1000,50
44907,218,0.010619300999678671,33780.0,50031.0,50,1000,50
44908,219,0.010684763999961433,33972.0,50033.0,50,1000,50
44909,220,0.01074450599935517,33972.0,50034.0,50,1000,50
44910,221,0.010815448999892396,33972.0,50035.0,50,1000,50
44911,222,0.010880500999519427,34008.0,50037.0,50,1000,50
44912,223,0.010953026999231952,34008.0,50038.0,50,1000,50
44913,224,0.011021414999959234,34008.0,50039.0,50,1000,50
44914,225,0.011086246999184368,34008.0,50040.0,50,1000,50
44915,226,0.011149695999847609,34068.0,50042.0,50,1000,50
44916,227,0.01121668099949602,34068.0,50043.0,50,1000,50
44917,228,0.011280079999778536,34068.0,50044.0,50,1000,50
44918,229,0.011347816999659699,34068.0,50045.0,50,1000,50
44919,230,0.011410774999603746,34068.0,50046.0,50,1000,50
44920,231,0.011477309999463614,34249.0,50048.0,50,1000,50
44921,232,0.011542842999915592,34249.0,50049.0,50,1000,50
44922,233,0.011612693999268231,34327.0,50051.0,50,1000,50
44923,234,0.011679108999487653,34327.0,50052.0,50,1000,50
44924,235,0.011746374999347609,34327.0,50053.0,50,1000,50
44925,236,0.011812718999863137,34455.0,50055.0,50,1000,50
44926,237,0.011878522999722918,34530.0,50057.0,50,1000,50
44927,238,0.011944325999138528,34530.0,50058.0,50,1000,50
44928,239,0.012009838999802014,34530.0,50059.0,50,1000,50
44929,240,0.012076092999450339,34530.0,50060.0,50,1000,50
44930,241,0.012144170999818016,34530.0,50061.0,50,1000,50
44931,242,0.012212168999212736,34530.0,50062.0,50,1000,50
44932,243,0.012278963999960979,34570.0,50064.0,50,1000,50
44933,244,0.012344556999778433,34570.0,50065.0,50,1000,50
44934,245,0.01240932799919392,34570.0,50066.0,50,1000,50
44935,246,0.012476604999392293,34570.0,50067.0,50,1000,50
44936,247,0.012544782999611925,34570.0,50068.0,50,1000,50
44937,248,0.012611216999175667,34737.0,50070.0,50,1000,50
44938,249,0.012682079999649432,34737.0,50071.0,50,1000,50
44939,250,0.012751730999298161,34784.0,50073.0,50,1000,50
44940,251,0.012823324999772012,34784.0,50074.0,50,1000,50
44941,252,0.01289162299963209,34784.0,50075.0,50,1000,50
44942,253,0.012963268000021344,34784.0,50076.0,50,1000,50
44943,254,0.013036203999945428,34784.0,50077.0,50,1000,50
44944,255,0.01310598499912885,34900.0,50079.0,50,1000,50
44945,256,0.013176026999644819,34900.0,50080.0,50,1000,50
44946,257,0.013246137999885832,34900.0,50081.0,50,1000,50
44947,258,0.013317422000000079,34926.0,50083.0,50,1000,50
44948,259,0.013390778999564645,34926.0,50084.0,50,1000,50
44949,260,0.013469857999552914,34926.0,50085.0,50,1000,50
44950,261,0.013541571999667212,34965.0,50087.0,50,1000,50
44951,262,0.01361402799921052,34965.0,50088.0,50,1000,50
44952,263,0.013691442999515857,34965.0,50089.0,50,1000,50
44953,264,0.013761955999143538,34991.0,50091.0,50,1000,50
44954,265,0.013832627999363467,34991.0,50092.0,50,1000,50
44955,266,0.013903000000027532,35100.0,50094.0,50,1000,50
44956,267,0.013975325999126653,35240.0,50096.0,50,1000,50
44957,268,0.01404964499943162,35240.0,50097.0,50,1000,50
44958,269,0.01412129999971512,35240.0,50098.0,50,1000,50
44959,270,0.014193023999723664,35240.0,50099.0,50,1000,50
44960,271,0.014271540999288845,35240.0,50100.0,50,1000,50
44961,272,0.01434335599969927,35240.0,50101.0,50,1000,50
44962,273,0.014410000999305339,35240.0,50102.0,50,1000,50
44963,274,0.01447766799992678,35240.0,50103.0,50,1000,50
44964,275,0.014549782999893068,35240.0,50104.0,50,1000,50
44965,276,0.014624002999880759,35418.0,50106.0,50,1000,50
44966,277,0.01470798999980616,35418.0,50107.0,50,1000,50
44967,278,0.014783982999688305,35527.0,50109.0,50,1000,50
44968,279,0.014860837000014726,35527.0,50110.0,50,1000,50
44969,280,0.014937510999516235,35527.0,50111.0,50,1000,50
44970,281,0.015014334999250423,35527.0,50112.0,50,1000,50
44971,282,0.015089184999851568,35527.0,50113.0,50,1000,50
44972,283,0.015165367999543378,35721.0,50115.0,50,1000,50
44973,284,0.015238584999679006,35765.0,50117.0,50,1000,50
44974,285,0.015311301999645366,35851.0,50119.0,50,1000,50
44975,286,0.015383207000013499,36004.0,50121.0,50,1000,50
44976,287,0.015457074999176257,36004.0,50122.0,50,1000,50
44977,288,0.015529670999967493,36004.0,50123.0,50,1000,50
44978,289,0.015603429999828222,36004.0,50124.0,50,1000,50
44979,290,0.015682036999351112,36004.0,50125.0,50,1000,50
44980,291,0.015755624999655993,36004.0,50126.0,50,1000,50
44981,292,0.01582872199924168,36004.0,50127.0,50,1000,50
44982,293,0.015902520999588887,36004.0,50128.0,50,1000,50
44983,294,0.01597640899944963,36004.0,50129.0,50,1000,50
44984,295,0.01605086899962771,36192.0,50131.0,50,1000,50
44985,296,0.01612540899986925,36192.0,50132.0,50,1000,50
44986,297,0.016202112999962992,36214.0,50134.0,50,1000,50
44987,298,0.016278254999633646,36214.0,50135.0,50,1000,50
44988,299,0.016353145999346452,36348.0,50137.0,50,1000,50
44989,300,0.01642876799996884,36348.0,50138.0,50,1000,50
44990,301,0.016504559999702906,36348.0,50139.0,50,1000,50
44991,302,0.01658088299973315,36496.0,50141.0,50,1000,50
44992,303,0.016657937999298156,36584.0,50143.0,50,1000,50
44993,304,0.016740942999604158,36584.0,50144.0,50,1000,50
44994,305,0.016819139999824984,36584.0,50145.0,50,1000,50
44995,306,0.01689879899913649,36584.0,50146.0,50,1000,50
44996,307,0.016978748999463278,36584.0,50147.0,50,1000,50
44997,308,0.01705856899934588,36584.0,50148.0,50,1000,50
44998,309,0.017140842999651795,36584.0,50149.0,50,1000,50
